Datetime,Cancel_Type,Vehicle Type,Ride Distance,Booking Value,is_cancelled,Hour,Is_Weekend,Pickup Location
2024-01-22 12:03:06,No Driver Found,Auto,,,1,12,0,Tagore Garden
2024-01-13 17:17:07,Driver Cancelled,Go Mini,,,1,17,1,Ambience Mall
2024-11-02 20:42:08,Completed,Uber XL,45.02,2372.0,0,20,1,Panipat
2024-05-21 09:00:21,Driver Cancelled,eBike,,,1,9,0,IFFCO Chowk
2024-01-19 18:18:06,Completed,Premier Sedan,46.88,303.0,0,18,0,Nawada
2024-08-10 09:48:05,Driver Cancelled,Go Mini,,,1,9,1,Kirti Nagar
2024-11-11 08:05:03,Driver Cancelled,Premier Sedan,,,1,8,0,Old Gurgaon
2024-07-01 21:03:34,Completed,eBike,39.7,179.0,0,21,0,Badarpur
2024-01-07 18:11:53,Completed,Go Mini,47.95,126.0,0,18,1,Hauz Rani
2024-05-02 22:44:09,Completed,Premier Sedan,8.62,1238.0,0,22,0,Faridabad Sector 15
2024-09-16 08:01:29,Completed,Auto,3.83,133.0,0,8,0,Sarai Kale Khan
2024-01-12 20:05:58,Completed,Auto,16.35,348.0,0,20,0,Greater Kailash
2024-09-17 22:13:40,No Driver Found,Uber XL,,,1,22,0,Vatika Chowk
2024-10-04 16:02:52,Completed,Bike,48.5,391.0,0,16,0,Akshardham
2024-07-28 18:51:02,Completed,Go Sedan,20.21,241.0,0,18,1,Tilak Nagar
2024-02-09 08:51:15,Customer Cancelled,eBike,,,1,8,0,Subhash Nagar
2024-08-06 10:32:57,Completed,Bike,13.0,763.0,0,10,0,Shastri Nagar
2024-04-23 16:44:32,Completed,Auto,24.96,118.0,0,16,0,Tis Hazari
2024-03-27 13:47:02,Customer Cancelled,Go Sedan,,,1,13,0,Janakpuri
2024-02-29 10:14:50,Completed,Go Sedan,15.89,496.0,0,10,0,India Gate
2024-02-07 07:48:51,Completed,Premier Sedan,17.34,951.0,0,7,0,Uttam Nagar
2024-11-10 07:57:13,Completed,Auto,22.75,582.0,0,7,1,Bhikaji Cama Place
2024-07-29 09:52:46,No Driver Found,Bike,,,1,9,0,Kirti Nagar
2024-10-22 14:32:38,Completed,Go Mini,6.43,310.0,0,14,0,Patel Chowk
2024-08-10 08:20:38,Completed,Go Sedan,3.13,326.0,0,8,1,Chhatarpur
2024-07-01 07:36:02,Completed,Premier Sedan,45.29,66.0,0,7,0,Lal Quila
2024-04-12 21:26:54,Completed,Go Mini,36.91,1253.0,0,21,0,Panipat
2024-08-09 18:29:04,Completed,eBike,27.74,231.0,0,18,0,Arjangarh
2024-11-14 03:47:30,Driver Cancelled,Go Mini,,,1,3,0,Saket A Block
2024-05-27 10:57:42,Customer Cancelled,Go Sedan,,,1,10,0,Dwarka Mor
2024-04-15 15:54:49,Completed,Auto,28.6,488.0,0,15,0,Seelampur
2024-03-11 16:27:22,Completed,Go Sedan,28.95,58.0,0,16,0,Khan Market
2024-04-04 14:51:20,Incomplete,eBike,12.24,891.0,1,14,0,Kashmere Gate
2024-12-05 04:48:59,No Driver Found,Go Sedan,,,1,4,0,Okhla
2024-12-30 17:47:19,Driver Cancelled,Premier Sedan,,,1,17,0,Chanakyapuri
2024-11-13 04:33:41,Completed,Auto,42.72,992.0,0,4,0,Samaypur Badli
2024-11-05 14:47:53,Customer Cancelled,Go Sedan,,,1,14,0,Tagore Garden
2024-06-28 19:30:45,Completed,Uber XL,44.19,255.0,0,19,0,Azadpur
2024-06-21 20:54:13,Completed,Go Sedan,48.26,241.0,0,20,0,Chhatarpur
2024-01-02 09:45:02,Driver Cancelled,Bike,,,1,9,0,Keshav Puram
2024-05-17 13:28:56,Driver Cancelled,Go Sedan,,,1,13,0,Munirka
2024-09-19 00:07:25,Completed,Go Mini,23.32,288.0,0,0,0,Shivaji Park
2024-07-11 20:25:32,Completed,Premier Sedan,5.98,830.0,0,20,0,Central Secretariat
2024-01-04 12:25:37,Completed,Go Sedan,20.62,62.0,0,12,0,Ramesh Nagar
2024-10-20 17:17:23,Completed,Auto,2.51,1343.0,0,17,1,Rohini West
2024-08-03 13:13:42,Completed,Go Mini,25.95,317.0,0,13,1,Moolchand
2024-11-27 06:29:46,Completed,Auto,15.3,915.0,0,6,0,Chirag Delhi
2024-12-22 18:42:50,Completed,Premier Sedan,2.57,85.0,0,18,1,IGI Airport
2024-12-02 11:24:11,Completed,Premier Sedan,19.74,177.0,0,11,0,Uttam Nagar
2024-08-07 18:29:56,Completed,Premier Sedan,38.73,228.0,0,18,0,Noida Film City
2024-10-01 09:36:35,Completed,Premier Sedan,7.77,420.0,0,9,0,MG Road
2024-01-17 01:26:32,Driver Cancelled,Go Mini,,,1,1,0,Welcome
2024-02-04 07:19:25,Completed,Go Mini,19.62,838.0,0,7,1,Tis Hazari
2024-09-07 13:06:37,Customer Cancelled,Uber XL,,,1,13,1,Gwal Pahari
2024-10-23 15:34:40,Completed,Premier Sedan,10.28,684.0,0,15,0,Jasola
2024-02-06 06:14:38,Completed,Go Sedan,8.35,736.0,0,6,0,Shastri Park
2024-04-08 20:03:19,Completed,Auto,4.16,423.0,0,20,0,Pitampura
2024-04-14 12:55:14,Driver Cancelled,Go Sedan,,,1,12,1,Mansarovar Park
2024-09-19 22:51:41,No Driver Found,Bike,,,1,22,0,Rajiv Chowk
2024-12-08 14:13:01,Customer Cancelled,Auto,,,1,14,1,Pragati Maidan
2024-10-07 13:01:18,Completed,Auto,34.11,438.0,0,13,0,Panipat
2024-05-31 15:15:56,Driver Cancelled,Premier Sedan,,,1,15,0,Pragati Maidan
2024-07-19 16:14:10,Customer Cancelled,Go Mini,,,1,16,0,Panipat
2024-02-14 10:07:07,Completed,Premier Sedan,22.88,785.0,0,10,0,Civil Lines Gurgaon
2024-03-26 07:58:03,Completed,Go Mini,24.26,171.0,0,7,0,Connaught Place
2024-05-31 07:29:43,Completed,Bike,21.78,398.0,0,7,0,Shastri Park
2024-07-05 13:20:28,Completed,Uber XL,9.45,100.0,0,13,0,Shastri Park
2024-01-31 09:42:12,Customer Cancelled,Go Mini,,,1,9,0,Bahadurgarh
2024-04-11 08:40:08,Completed,eBike,2.01,478.0,0,8,0,Botanical Garden
2024-08-06 20:55:18,Completed,Go Mini,29.39,271.0,0,20,0,Chirag Delhi
2024-03-12 17:50:52,Completed,Premier Sedan,12.1,483.0,0,17,0,Narsinghpur
2024-08-02 19:58:47,Incomplete,Go Sedan,14.77,306.0,1,19,0,Kashmere Gate
2024-04-14 01:13:42,Completed,eBike,12.5,760.0,0,1,1,Munirka
2024-11-22 21:42:40,Completed,Go Mini,26.06,941.0,0,21,0,Karkarduma
2024-09-13 11:52:01,Driver Cancelled,Go Sedan,,,1,11,0,Gurgaon Sector 56
2024-06-28 05:22:13,Driver Cancelled,Bike,,,1,5,0,Tilak Nagar
2024-09-03 20:13:39,Completed,Go Mini,17.79,388.0,0,20,0,Govindpuri
2024-09-11 14:05:29,Completed,Auto,28.29,228.0,0,14,0,Badarpur
2024-08-19 01:33:58,Completed,Premier Sedan,13.18,270.0,0,1,0,Kalkaji
2024-01-11 17:52:16,Customer Cancelled,Go Sedan,,,1,17,0,IGI Airport
2024-06-07 20:59:41,Completed,Go Mini,38.02,207.0,0,20,0,Noida Sector 62
2024-05-24 12:14:05,Completed,Go Mini,2.71,119.0,0,12,0,Akshardham
2024-10-14 11:14:38,Completed,Auto,27.3,297.0,0,11,0,Sarai Kale Khan
2024-06-08 18:29:44,Completed,Auto,23.36,324.0,0,18,1,Saidulajab
2024-08-15 17:36:12,Incomplete,Go Mini,14.72,581.0,1,17,0,Botanical Garden
2024-10-06 06:15:39,Completed,Go Sedan,45.17,867.0,0,6,1,Vatika Chowk
2024-04-29 03:56:11,Completed,Auto,26.79,480.0,0,3,0,Arjangarh
2024-06-29 07:16:55,Completed,Premier Sedan,48.66,937.0,0,7,1,Chanakyapuri
2024-07-19 21:12:20,Completed,Auto,7.98,353.0,0,21,0,Bhiwadi
2024-03-02 18:31:49,Driver Cancelled,Go Mini,,,1,18,1,Rajiv Chowk
2024-02-12 13:11:00,Driver Cancelled,Bike,,,1,13,0,Hauz Rani
2024-10-25 01:17:54,Completed,Go Mini,27.04,285.0,0,1,0,Manesar
2024-08-10 14:06:29,Completed,eBike,22.59,555.0,0,14,1,ITO
2024-10-05 13:54:21,Completed,Go Sedan,15.94,387.0,0,13,1,Pulbangash
2024-12-20 05:26:36,Incomplete,Auto,6.95,2329.0,1,5,0,Cyber Hub
2024-12-07 21:35:32,Completed,Bike,33.64,977.0,0,21,1,Golf Course Road
2024-02-18 19:40:40,Completed,Premier Sedan,28.47,728.0,0,19,1,Mansarovar Park
2024-07-24 06:30:39,Incomplete,Go Sedan,12.25,136.0,1,6,0,Gurgaon Sector 29
2024-03-03 16:13:57,Completed,Auto,15.55,365.0,0,16,1,Pragati Maidan
2024-12-25 17:17:24,Completed,eBike,6.35,1630.0,0,17,0,Nehru Place
2024-09-10 16:41:01,Customer Cancelled,Go Sedan,,,1,16,0,Model Town
2024-01-31 15:39:16,No Driver Found,Premier Sedan,,,1,15,0,Adarsh Nagar
2024-03-15 21:59:09,Driver Cancelled,Go Mini,,,1,21,0,Seelampur
2024-07-02 14:07:46,Completed,Premier Sedan,4.53,447.0,0,14,0,Mayur Vihar
2024-11-30 21:09:16,Customer Cancelled,Bike,,,1,21,1,Hero Honda Chowk
2024-05-07 10:27:09,Driver Cancelled,Go Mini,,,1,10,0,Faridabad Sector 15
2024-07-11 12:20:42,Completed,Premier Sedan,9.8,522.0,0,12,0,IIT Delhi
2024-04-15 13:42:46,Completed,Go Sedan,32.67,72.0,0,13,0,Pataudi Chowk
2024-08-13 07:37:40,No Driver Found,Auto,,,1,7,0,Badarpur
2024-07-25 04:04:00,Completed,Premier Sedan,24.08,991.0,0,4,0,Preet Vihar
2024-09-06 09:25:04,Completed,Go Mini,46.69,434.0,0,9,0,Mayur Vihar
2024-01-22 22:51:20,Driver Cancelled,eBike,,,1,22,0,Karol Bagh
2024-04-18 16:31:32,Driver Cancelled,Go Mini,,,1,16,0,Shahdara
2024-12-29 14:26:35,Completed,Auto,22.93,1106.0,0,14,1,Sarojini Nagar
2024-11-05 11:57:18,Completed,Premier Sedan,45.15,326.0,0,11,0,Lal Quila
2024-02-18 20:12:40,Completed,Bike,36.96,1468.0,0,20,1,Sarai Kale Khan
2024-04-17 20:15:22,Completed,Go Mini,44.76,228.0,0,20,0,Shastri Park
2024-06-02 20:03:56,Completed,Go Mini,43.19,1149.0,0,20,1,Chanakyapuri
2024-12-22 19:52:29,Completed,Go Sedan,47.27,193.0,0,19,1,Aya Nagar
2024-04-28 04:25:06,Completed,Auto,2.24,1303.0,0,4,1,Rohini East
2024-03-16 08:25:42,Completed,Go Mini,41.72,857.0,0,8,1,ITO
2024-04-08 17:06:16,Driver Cancelled,Go Sedan,,,1,17,0,Saket A Block
2024-10-01 19:50:43,Completed,eBike,39.5,798.0,0,19,0,Greater Noida
2024-10-15 09:45:31,Completed,Go Mini,39.66,722.0,0,9,0,Tilak Nagar
2024-04-02 19:01:27,Completed,Go Sedan,5.64,159.0,0,19,0,Madipur
2024-03-01 13:06:37,No Driver Found,Auto,,,1,13,0,Dwarka Sector 21
2024-11-25 19:39:34,Completed,Go Mini,32.14,309.0,0,19,0,Khandsa
2024-04-13 09:02:29,Completed,Bike,31.37,412.0,0,9,1,Gwal Pahari
2024-08-10 12:21:15,No Driver Found,Uber XL,,,1,12,1,Aya Nagar
2024-01-19 11:27:10,Driver Cancelled,Go Sedan,,,1,11,0,Karkarduma
2024-06-03 22:42:52,Completed,eBike,40.05,370.0,0,22,0,Kaushambi
2024-07-18 08:39:02,Completed,Go Sedan,39.31,129.0,0,8,0,Greater Noida
2024-01-09 15:29:24,Completed,Go Sedan,7.13,232.0,0,15,0,Hauz Khas
2024-02-15 10:50:16,Completed,Go Sedan,45.1,924.0,0,10,0,Manesar
2024-11-07 20:05:12,No Driver Found,Go Sedan,,,1,20,0,Tagore Garden
2024-10-27 06:43:07,No Driver Found,Premier Sedan,,,1,6,1,Govindpuri
2024-03-07 13:23:15,Driver Cancelled,Go Mini,,,1,13,0,Punjabi Bagh
2024-01-03 01:08:23,Completed,Premier Sedan,18.8,443.0,0,1,0,New Colony
2024-12-20 09:58:41,Completed,Uber XL,25.47,404.0,0,9,0,Lok Kalyan Marg
2024-01-21 09:10:13,Completed,Premier Sedan,21.04,989.0,0,9,1,Shastri Nagar
2024-11-30 11:56:36,Customer Cancelled,Go Mini,,,1,11,1,Vatika Chowk
2024-05-09 07:00:07,Completed,Auto,15.2,389.0,0,7,0,Hero Honda Chowk
2024-09-20 13:27:16,Driver Cancelled,Premier Sedan,,,1,13,0,Dwarka Sector 21
2024-07-20 19:52:22,Completed,eBike,2.09,540.0,0,19,1,Botanical Garden
2024-07-21 08:02:27,Completed,Go Sedan,8.5,514.0,0,8,1,Dilshad Garden
2024-11-13 15:46:40,Driver Cancelled,Premier Sedan,,,1,15,0,Lajpat Nagar
2024-01-23 21:53:43,Driver Cancelled,Premier Sedan,,,1,21,0,Samaypur Badli
2024-06-18 14:15:38,Completed,Premier Sedan,13.47,102.0,0,14,0,Model Town
2024-08-17 11:01:38,Customer Cancelled,Bike,,,1,11,1,Gurgaon Railway Station
2024-09-07 04:49:43,Customer Cancelled,Premier Sedan,,,1,4,1,DLF City Court
2024-08-08 16:05:06,Completed,Bike,30.13,431.0,0,16,0,Janakpuri
2024-05-23 21:12:28,Driver Cancelled,Premier Sedan,,,1,21,0,DLF Phase 3
2024-03-16 19:39:38,Completed,Go Sedan,15.16,754.0,0,19,1,Sonipat
2024-06-08 12:29:16,Customer Cancelled,Premier Sedan,,,1,12,1,Ghitorni
2024-01-27 18:16:53,Completed,Premier Sedan,36.47,821.0,0,18,1,IMT Manesar
2024-06-04 00:20:38,Completed,Go Mini,44.56,460.0,0,0,0,Pulbangash
2024-09-29 08:20:09,Completed,Go Mini,16.97,623.0,0,8,1,Jhilmil
2024-10-17 12:42:10,Completed,Go Mini,43.56,324.0,0,12,0,AIIMS
2024-11-08 22:23:49,Completed,Premier Sedan,32.02,833.0,0,22,0,Kashmere Gate ISBT
2024-03-03 21:01:34,Completed,Uber XL,19.83,474.0,0,21,1,Panchsheel Park
2024-02-08 11:47:36,Driver Cancelled,Premier Sedan,,,1,11,0,Govindpuri
2024-07-06 18:36:39,Driver Cancelled,Go Mini,,,1,18,1,Udyog Vihar Phase 4
2024-11-29 07:58:10,Completed,Go Mini,4.28,657.0,0,7,0,Lajpat Nagar
2024-07-07 20:58:04,Completed,Premier Sedan,29.84,1424.0,0,20,1,Gwal Pahari
2024-06-19 11:09:29,Incomplete,Go Mini,3.72,464.0,1,11,0,Rajouri Garden
2024-07-20 18:12:15,Driver Cancelled,Go Mini,,,1,18,1,Badarpur
2024-11-02 18:41:45,Completed,eBike,24.68,73.0,0,18,1,Saket A Block
2024-11-18 13:03:18,Completed,Go Sedan,49.3,485.0,0,13,0,Laxmi Nagar
2024-05-03 16:46:46,Completed,eBike,42.43,991.0,0,16,0,Okhla
2024-11-29 12:55:09,Completed,Go Mini,30.95,184.0,0,12,0,Faridabad Sector 15
2024-07-25 21:29:40,Completed,Go Mini,46.19,870.0,0,21,0,Subhash Chowk
2024-05-02 21:21:07,Driver Cancelled,Bike,,,1,21,0,Ashok Vihar
2024-11-29 21:29:41,Completed,Go Sedan,24.2,157.0,0,21,0,Jhilmil
2024-11-30 18:30:35,Driver Cancelled,Premier Sedan,,,1,18,1,Manesar
2024-08-28 20:02:19,Completed,Go Mini,6.55,856.0,0,20,0,INA Market
2024-08-15 00:15:40,Completed,Go Sedan,3.02,303.0,0,0,0,IIT Delhi
2024-07-08 16:42:24,Completed,Go Mini,10.85,194.0,0,16,0,Indirapuram
2024-03-02 13:17:14,No Driver Found,Go Sedan,,,1,13,1,Dwarka Sector 21
2024-10-25 17:33:50,Driver Cancelled,Go Mini,,,1,17,0,Connaught Place
2024-12-09 20:36:41,Completed,Bike,39.53,479.0,0,20,0,Saket A Block
2024-12-29 17:04:42,Completed,Bike,5.17,819.0,0,17,1,Sohna Road
2024-06-06 19:10:08,Completed,Auto,26.38,61.0,0,19,0,Mandi House
2024-07-31 12:33:11,Completed,Go Mini,28.65,424.0,0,12,0,Welcome
2024-04-25 05:51:24,Completed,Go Mini,24.69,268.0,0,5,0,IMT Manesar
2024-03-05 22:39:48,Completed,Bike,39.64,115.0,0,22,0,Indirapuram
2024-07-24 20:15:06,Completed,Go Sedan,44.15,364.0,0,20,0,AIIMS
2024-04-06 16:06:38,Completed,Auto,34.05,275.0,0,16,1,Sultanpur
2024-09-23 08:22:04,Completed,Go Mini,36.11,136.0,0,8,0,India Gate
2024-09-08 21:33:21,Driver Cancelled,Bike,,,1,21,1,Shahdara
2024-06-25 11:42:45,Completed,Premier Sedan,49.78,519.0,0,11,0,Old Gurgaon
2024-06-25 19:20:22,Completed,Premier Sedan,7.19,257.0,0,19,0,Munirka
2024-12-21 22:41:05,Completed,Bike,21.66,453.0,0,22,1,Arjangarh
2024-04-14 15:20:16,Completed,Premier Sedan,11.01,393.0,0,15,1,Seelampur
2024-03-18 11:54:11,Driver Cancelled,Premier Sedan,,,1,11,0,Shahdara
2024-05-26 10:36:45,Completed,Auto,20.77,1082.0,0,10,1,Sadar Bazar Gurgaon
2024-05-30 11:27:52,Completed,Auto,43.93,515.0,0,11,0,Tagore Garden
2024-01-10 15:40:34,Driver Cancelled,Go Mini,,,1,15,0,Pitampura
2024-11-11 17:44:33,Completed,Auto,9.17,685.0,0,17,0,Ghaziabad
2024-06-10 20:28:46,Incomplete,Auto,3.38,347.0,1,20,0,Badshahpur
2024-10-01 18:42:25,Incomplete,Go Sedan,17.53,430.0,1,18,0,Laxmi Nagar
2024-12-01 20:12:12,Completed,eBike,23.13,589.0,0,20,1,Paschim Vihar
2024-01-11 18:46:51,Completed,Auto,25.84,337.0,0,18,0,GTB Nagar
2024-08-04 17:09:00,Completed,Go Sedan,36.07,650.0,0,17,1,Janakpuri
2024-03-05 22:41:46,Completed,Auto,6.96,442.0,0,22,0,Cyber Hub
2024-12-30 18:50:08,No Driver Found,Auto,,,1,18,0,Okhla
2024-10-21 16:13:58,Customer Cancelled,Premier Sedan,,,1,16,0,Hauz Khas
2024-04-29 20:29:32,Customer Cancelled,Bike,,,1,20,0,Jama Masjid
2024-12-09 15:47:32,No Driver Found,Bike,,,1,15,0,Gurgaon Railway Station
2024-01-08 21:11:16,Completed,Auto,25.43,281.0,0,21,0,Rajiv Nagar
2024-12-24 05:15:14,Completed,Auto,22.11,67.0,0,5,0,Udyog Vihar Phase 4
2024-12-03 10:21:21,Completed,Premier Sedan,28.12,496.0,0,10,0,Tis Hazari
2024-03-30 08:53:52,Completed,Go Mini,4.85,1775.0,0,8,1,Model Town
2024-11-05 08:18:23,Completed,Go Sedan,41.37,911.0,0,8,0,Old Gurgaon
2024-11-14 00:38:49,Completed,Go Mini,49.2,316.0,0,0,0,Uttam Nagar
2024-12-22 23:15:20,Incomplete,Go Mini,3.08,228.0,1,23,1,Vidhan Sabha
2024-10-06 12:01:16,No Driver Found,Go Mini,,,1,12,1,Rohini East
2024-12-17 19:25:55,Completed,Bike,14.36,339.0,0,19,0,Kherki Daula Toll
2024-01-03 05:48:00,Completed,Go Sedan,27.16,700.0,0,5,0,Inderlok
2024-07-22 15:37:19,Incomplete,eBike,1.14,470.0,1,15,0,Narsinghpur
2024-04-06 20:43:39,Completed,Go Mini,38.02,1337.0,0,20,1,Rohini West
2024-03-22 17:40:29,Completed,Go Sedan,38.23,929.0,0,17,0,Punjabi Bagh
2024-07-03 19:20:39,Completed,Bike,44.43,65.0,0,19,0,Lok Kalyan Marg
2024-04-09 22:40:43,Customer Cancelled,Premier Sedan,,,1,22,0,Ashram
2024-01-19 15:50:54,Driver Cancelled,eBike,,,1,15,0,Greater Kailash
2024-10-22 15:03:06,Driver Cancelled,Premier Sedan,,,1,15,0,Hero Honda Chowk
2024-04-14 15:25:43,Completed,Auto,18.13,738.0,0,15,1,Hauz Khas
2024-12-08 12:32:42,Completed,Auto,6.63,348.0,0,12,1,Rajiv Nagar
2024-04-07 16:56:11,Customer Cancelled,Bike,,,1,16,1,Noida Sector 62
2024-04-01 06:25:33,Completed,Go Mini,7.26,502.0,0,6,0,Pragati Maidan
2024-04-03 08:03:12,Incomplete,eBike,18.48,269.0,1,8,0,Udyog Vihar
2024-12-01 19:00:47,Driver Cancelled,Go Mini,,,1,19,1,Welcome
2024-08-09 16:20:11,Completed,Go Mini,37.16,358.0,0,16,0,Madipur
2024-02-10 13:06:11,Completed,Auto,41.36,1022.0,0,13,1,South Extension
2024-10-28 16:58:20,Driver Cancelled,Premier Sedan,,,1,16,0,New Colony
2024-09-10 20:13:34,Incomplete,Premier Sedan,8.38,610.0,1,20,0,Rithala
2024-08-25 04:03:06,Completed,eBike,3.33,298.0,0,4,1,Delhi Gate
2024-05-06 20:34:42,Completed,Go Mini,21.92,227.0,0,20,0,Dwarka Mor
2024-04-12 18:23:07,Completed,Go Mini,38.15,689.0,0,18,0,Hauz Khas
2024-06-20 09:05:16,Driver Cancelled,Go Mini,,,1,9,0,IGNOU Road
2024-02-25 07:32:23,Customer Cancelled,Go Sedan,,,1,7,1,Bahadurgarh
2024-01-03 15:43:05,Completed,Go Sedan,46.18,184.0,0,15,0,Moolchand
2024-08-02 06:11:43,No Driver Found,Go Sedan,,,1,6,0,Faridabad Sector 15
2024-04-03 06:28:26,Completed,Premier Sedan,21.0,297.0,0,6,0,MG Road
2024-02-23 09:39:16,Completed,Go Mini,20.76,490.0,0,9,0,Mehrauli
2024-12-21 10:22:59,Completed,Bike,24.96,438.0,0,10,1,Karol Bagh
2024-03-03 01:52:32,Completed,Go Mini,10.04,978.0,0,1,1,Jahangirpuri
2024-08-22 12:44:18,Completed,Go Mini,29.09,860.0,0,12,0,Hauz Khas
2024-07-12 19:23:54,Completed,Go Sedan,16.4,184.0,0,19,0,GTB Nagar
2024-03-29 15:12:10,Incomplete,Bike,3.82,816.0,1,15,0,Kashmere Gate
2024-02-19 14:26:56,Driver Cancelled,eBike,,,1,14,0,Qutub Minar
2024-10-12 10:39:01,Completed,Bike,32.38,146.0,0,10,1,Saket A Block
2024-03-09 22:28:40,Completed,Go Mini,7.0,699.0,0,22,1,Tilak Nagar
2024-10-15 19:28:53,Completed,eBike,49.15,170.0,0,19,0,Ashram
2024-10-27 20:23:39,Completed,Auto,15.51,1541.0,0,20,1,Peeragarhi
2024-03-24 08:10:38,Driver Cancelled,Premier Sedan,,,1,8,1,Dwarka Sector 21
2024-03-29 14:54:57,Driver Cancelled,Go Sedan,,,1,14,0,Delhi Gate
2024-04-16 23:02:08,Completed,Go Sedan,46.33,240.0,0,23,0,Arjangarh
2024-06-13 21:25:49,Completed,Auto,7.68,182.0,0,21,0,Kirti Nagar
2024-10-29 17:47:12,Completed,Go Mini,18.77,350.0,0,17,0,Panipat
2024-10-30 21:27:42,Completed,eBike,40.68,729.0,0,21,0,Laxmi Nagar
2024-03-02 21:47:59,Customer Cancelled,Auto,,,1,21,1,Vidhan Sabha
2024-03-10 17:09:04,Driver Cancelled,Go Sedan,,,1,17,1,Manesar
2024-10-28 16:31:40,Completed,Bike,22.97,751.0,0,16,0,IGI Airport
2024-12-08 18:57:40,Completed,eBike,36.12,104.0,0,18,1,Badshahpur
2024-05-03 12:42:53,Completed,Go Mini,16.53,70.0,0,12,0,Rithala
2024-08-19 09:12:11,Completed,Auto,20.67,361.0,0,9,0,Laxmi Nagar
2024-06-17 18:24:53,Customer Cancelled,Uber XL,,,1,18,0,Aya Nagar
2024-12-07 09:38:58,Driver Cancelled,Auto,,,1,9,1,Noida Sector 18
2024-05-03 11:38:11,No Driver Found,Auto,,,1,11,0,Karkarduma
2024-01-14 16:56:39,Completed,Auto,48.39,1231.0,0,16,1,Indraprastha
2024-04-22 19:43:48,Completed,Go Mini,21.66,693.0,0,19,0,Shivaji Park
2024-05-20 16:27:43,Completed,Go Mini,13.44,463.0,0,16,0,Sarai Kale Khan
2024-09-29 21:30:44,Completed,Go Sedan,5.56,202.0,0,21,1,Maidan Garhi
2024-02-21 19:57:50,Completed,Premier Sedan,22.26,498.0,0,19,0,Vinobapuri
2024-08-18 20:38:15,No Driver Found,eBike,,,1,20,1,Seelampur
2024-04-10 08:06:19,Customer Cancelled,Bike,,,1,8,0,Sushant Lok
2024-06-29 12:07:25,Completed,Auto,42.44,1239.0,0,12,1,Shivaji Park
2024-10-05 10:31:55,Completed,Premier Sedan,47.77,129.0,0,10,1,Patel Chowk
2024-03-16 19:28:50,Completed,Go Mini,10.61,307.0,0,19,1,Pragati Maidan
2024-03-07 14:46:53,Completed,Go Sedan,10.31,372.0,0,14,0,Tilak Nagar
2024-04-26 11:12:47,Completed,eBike,19.2,205.0,0,11,0,Pragati Maidan
2024-11-02 13:38:11,Driver Cancelled,Go Mini,,,1,13,1,Janakpuri
2024-10-13 14:36:07,Incomplete,Bike,8.09,254.0,1,14,1,Welcome
2024-01-13 14:52:33,Completed,Bike,18.88,1836.0,0,14,1,Keshav Puram
2024-12-24 18:32:15,Completed,Premier Sedan,48.16,691.0,0,18,0,Munirka
2024-01-30 05:02:44,Completed,Go Mini,8.58,993.0,0,5,0,Indraprastha
2024-11-01 08:53:54,Completed,Go Sedan,48.7,374.0,0,8,0,Kashmere Gate
2024-11-21 17:15:55,Completed,Go Sedan,46.89,418.0,0,17,0,Botanical Garden
2024-01-23 18:30:28,Completed,Auto,26.57,665.0,0,18,0,Rohini West
2024-10-29 20:52:58,Completed,Auto,31.6,84.0,0,20,0,Udyog Bhawan
2024-02-12 20:35:58,Driver Cancelled,Auto,,,1,20,0,Akshardham
2024-06-14 20:25:12,No Driver Found,Go Mini,,,1,20,0,Dwarka Sector 21
2024-08-04 09:09:35,No Driver Found,Auto,,,1,9,1,Delhi Gate
2024-01-01 12:05:50,Completed,Auto,11.19,336.0,0,12,0,Subhash Chowk
2024-07-31 14:59:48,Completed,Bike,9.62,307.0,0,14,0,Karkarduma
2024-08-28 17:12:38,Incomplete,Go Sedan,7.64,147.0,1,17,0,Bhikaji Cama Place
2024-12-24 15:55:06,Incomplete,Go Mini,11.74,660.0,1,15,0,Delhi Gate
2024-01-13 16:23:56,Completed,Auto,17.59,950.0,0,16,1,Jama Masjid
2024-05-16 09:17:03,Driver Cancelled,Go Mini,,,1,9,0,Jor Bagh
2024-03-22 13:28:49,Customer Cancelled,Auto,,,1,13,0,Welcome
2024-08-21 16:58:36,Driver Cancelled,Go Mini,,,1,16,0,ITO
2024-07-09 12:38:58,Completed,Bike,25.96,214.0,0,12,0,Vasant Kunj
2024-06-30 03:39:28,Customer Cancelled,Go Mini,,,1,3,1,Sadar Bazar Gurgaon
2024-03-12 15:48:58,Completed,Bike,4.39,289.0,0,15,0,Palam Vihar
2024-11-03 18:04:25,Completed,Go Mini,22.05,934.0,0,18,1,Janakpuri
2024-01-30 20:22:13,Completed,Premier Sedan,42.88,324.0,0,20,0,Samaypur Badli
2024-10-05 10:01:03,Driver Cancelled,Auto,,,1,10,1,Civil Lines Gurgaon
2024-04-03 07:57:09,Completed,Bike,45.95,408.0,0,7,0,Sushant Lok
2024-12-14 17:51:49,Completed,Go Sedan,13.75,1392.0,0,17,1,Central Secretariat
2024-10-12 19:57:41,Completed,eBike,26.12,1030.0,0,19,1,South Extension
2024-12-28 18:40:17,No Driver Found,Go Mini,,,1,18,1,Kaushambi
2024-02-21 17:17:37,Completed,Go Mini,31.03,203.0,0,17,0,Anand Vihar ISBT
2024-09-02 18:33:38,Incomplete,Auto,12.14,931.0,1,18,0,Narsinghpur
